id_image,label,image_name,key_value,ingredients,json_format,json_format_clean,total_g,target,json_nutrition,ing_not_found
crab_cakes/37_maryland_crab_cakes_hostedLargeUrl.jpg,230,37_maryland_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"mayonnaise,dijon mustard,egg,scallions,old bay,crab,butter,lemon","{""crab_cakes"": {""mayonnaise"": 240,""dijon mustard"": 30,""egg"": 1,""scallions"": 30,""old bay"": 10,""crab"": 500,""butter"": 113,""lemon"": 15}}","{'crab_cakes': {'mayonnaise': 240, 'dijon mustard': 30, 'egg': 1, 'scallions': 30, 'old bay': 10, 'crab': 500, 'butter': 113, 'lemon': 15}}",939.0,"[0.2929446219382322, 0.0030915867944621934, 0.09954100106496273, 0.6044227902023429]","{'crab_cakes': {'cal': 2861.56, 'fat': 0.2929446219382322, 'carb': 0.0030915867944621934, 'protein': 0.09954100106496273, 'other': 0.6044227902023429}}","['dijon mustard', 'egg', 'scallions', 'old bay']"
crab_cakes/45_low_carb_crab_cakes_hostedLargeUrl.jpg,238,45_low_carb_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"crab,pepper,pepper,parsley,mayonnaise,egg,baking,worcestershire,crab,oil,dijon mustard,lemon","{""crab_cakes"": {""crab"": 454, ""pepper"": 2, ""parsley"": 1, ""mayonnaise"": 240, ""egg"": 1, ""baking"": 5, ""worcestershire"": 15, ""oil"": 30, ""dijon mustard"": 30, ""lemon"": 15}}","{'crab_cakes': {'crab': 454, 'pepper': 2, 'parsley': 1, 'mayonnaise': 240, 'egg': 1, 'baking': 5, 'worcestershire': 15, 'oil': 30, 'dijon mustard': 30, 'lemon': 15}}",793.0,"[0.2688965952080706, 0.003833543505674653, 0.10637326607818413, 0.6208965952080706]","{'crab_cakes': {'cal': 2280.261, 'fat': 0.2688965952080706, 'carb': 0.003833543505674653, 'protein': 0.10637326607818413, 'other': 0.6208965952080706}}","['egg', 'baking', 'worcestershire', 'dijon mustard']"
crab_cakes/9_pure_and_simple_crab_cakes_hostedLargeUrl.jpg,202,9_pure_and_simple_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"crab,bread,parsley,mayonnaise,egg,old bay,oil","{""crab_cakes"": {""crab"": 454,""bread"": 100,""parsley"": 2,""mayonnaise"": 113,""egg"": 50,""old bay"": 5,""oil"": 30}}","{'crab_cakes': {'crab': 454, 'bread': 100, 'parsley': 2, 'mayonnaise': 113, 'egg': 50, 'old bay': 5, 'oil': 30}}",754.0,"[0.1619946949602122, 0.057169761273209545, 0.12786206896551724, 0.6529734748010609]","{'crab_cakes': {'cal': 1677.2820000000002, 'fat': 0.1619946949602122, 'carb': 0.057169761273209545, 'protein': 0.12786206896551724, 'other': 0.6529734748010609}}","['egg', 'old bay']"
crab_cakes/13_grandma's_crab_cakes_hostedLargeUrl.jpg,206,13_grandma's_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"egg,worcestershire,lemon,mustard,mayonnaise,mustard,old bay,crab,parsley,bread,butter,pickle,black pepper","{""crab_cakes"": {""egg"": 1,""worcestershire"": 15,""lemon"": 1,""mustard"": 6,""mayonnaise"": 120,""old bay"": 5,""crab"": 450,""parsley"": 5,""bread"": 60,""butter"": 30,""pickle"": 30,""black pepper"": 5}}","{'crab_cakes': {'egg': 1, 'worcestershire': 15, 'lemon': 1, 'mustard': 6, 'mayonnaise': 120, 'old bay': 5, 'crab': 450, 'parsley': 5, 'bread': 60, 'butter': 30, 'pickle': 30, 'black pepper': 5}}",728.0,"[0.165125, 0.03695054945054945, 0.12488736263736262, 0.6730370879120879]","{'crab_cakes': {'cal': 1569.6629999999998, 'fat': 0.165125, 'carb': 0.03695054945054945, 'protein': 0.12488736263736262, 'other': 0.6730370879120879}}","['egg', 'worcestershire', 'old bay', 'pickle', 'black pepper']"
crab_cakes/18_mini_crab_cakes_hostedLargeUrl.jpg,211,18_mini_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"mayonnaise,egg,dijon mustard,worcestershire,salt,pepper,crab,bread,oil","{""crab_cakes"": {""mayonnaise"": 240,""egg"": 1,""dijon mustard"": 30,""worcestershire"": 10,""salt"": 5, ""pepper"": 5,""crab"": 450,""bread"": 100,""oil"": 30}}","{'crab_cakes': {'mayonnaise': 240, 'egg': 1, 'dijon mustard': 30, 'worcestershire': 10, 'salt': 5, 'pepper': 5, 'crab': 450, 'bread': 100, 'oil': 30}}",871.0,"[0.24955223880597013, 0.050752009184845, 0.1113662456946039, 0.5883295063145809]","{'crab_cakes': {'cal': 2538.82, 'fat': 0.24955223880597013, 'carb': 0.050752009184845, 'protein': 0.1113662456946039, 'other': 0.5883295063145809}}","['egg', 'dijon mustard', 'worcestershire']"
crab_cakes/14_fresh_crab_cakes_hostedLargeUrl.jpg,207,14_fresh_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"chives,parsley,canola,lemon,lemon,black pepper,pepper,egg,bread,crab,oil","{""crab_cakes"": {""chives"": 20,""parsley"": 15,""canola"": 30,""lemon"": 60,""black pepper"": 1,""pepper"": 2,""egg"": 1,""bread"": 100,""crab"": 200,""oil"": 30}}","{'crab_cakes': {'chives': 20, 'parsley': 15, 'canola': 30, 'lemon': 60, 'black pepper': 1, 'pepper': 2, 'egg': 1, 'bread': 100, 'crab': 200, 'oil': 30}}",459.0,"[0.07822222222222223, 0.10641830065359477, 0.11031590413943354, 0.7050435729847495]","{'crab_cakes': {'cal': 721.085, 'fat': 0.07822222222222223, 'carb': 0.10641830065359477, 'protein': 0.11031590413943354, 'other': 0.7050435729847495}}","['chives', 'canola', 'black pepper', 'egg']"
crab_cakes/20_crab_cakes_hostedLargeUrl.jpg,213,20_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"onion,chives,parsley,lemon,crab,mayonnaise,bread,pepper,salt,flour,egg,water,bread,paprika,oregano,garlic,oil","{""crab_cakes"": {""onion"": 113, ""chives"": 15, ""parsley"": 30, ""lemon"": 1, ""crab"": 454, ""mayonnaise"": 240, ""bread"": 113, ""pepper"": 5, ""salt"": 5, ""flour"": 60, ""egg"": 2, ""water"": 60, ""paprika"": 2, ""oregano"": 1, ""garlic"": 1, ""oil"": 15}}","{'crab_cakes': {'onion': 113, 'chives': 15, 'parsley': 30, 'lemon': 1, 'crab': 454, 'mayonnaise': 240, 'bread': 113, 'pepper': 5, 'salt': 5, 'flour': 60, 'egg': 2, 'water': 60, 'paprika': 2, 'oregano': 1, 'garlic': 1, 'oil': 15}}",1117.0,"[0.1824726947179946, 0.08803401969561325, 0.0954610564010743, 0.6340322291853179]","{'crab_cakes': {'cal': 2677.7519999999995, 'fat': 0.1824726947179946, 'carb': 0.08803401969561325, 'protein': 0.0954610564010743, 'other': 0.6340322291853179}}","['onion', 'chives', 'egg', 'paprika']"
crab_cakes/43_crab_cakes_with_remoulade_sauce_hostedLargeUrl.jpg,236,43_crab_cakes_with_remoulade_sauce_hostedLargeUrl.jpg,crab_cakes,"bread,salt,pepper,celery,onion,garlic,butter,shrimp,dijon mustard,lemon,pepper,old bay,crab,oil,mayonnaise,pickle,lemon,parsley,capers","{""crab_cakes"": {""bread"": 100,""salt"": 5,""pepper"": 2,""celery"": 50,""onion"": 50,""garlic"": 10,""butter"": 50,""shrimp"": 500,""dijon mustard"": 50,""lemon"": 50,""old bay"": 10,""crab"": 500,""oil"": 10,""mayonnaise"": 50,""pickle"": 50,""lemon"": 50,""parsley"": 10,""capers"": 50}}","{'crab_cakes': {'bread': 100, 'salt': 5, 'pepper': 2, 'celery': 50, 'onion': 50, 'garlic': 10, 'butter': 50, 'shrimp': 500, 'dijon mustard': 50, 'lemon': 50, 'old bay': 10, 'crab': 500, 'oil': 10, 'mayonnaise': 50, 'pickle': 50, 'parsley': 10, 'capers': 50}}",1547.0,"[0.06337039431157078, 0.036474466709760824, 0.1470394311570782, 0.7531157078215902]","{'crab_cakes': {'cal': 2015.95, 'fat': 0.06337039431157078, 'carb': 0.036474466709760824, 'protein': 0.1470394311570782, 'other': 0.7531157078215902}}","['onion', 'dijon mustard', 'old bay', 'pickle']"
crab_cakes/11_easy_light_crab_cakes_hostedLargeUrl.jpg,204,11_easy_light_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"crab,salt,egg,mustard,greek yogurt,cayenne pepper,salt,pepper,oil","{""crab_cakes"": {""crab"": 500, ""salt"": 5, ""egg"": 1, ""mustard"": 10, ""greek yogurt"": 120, ""cayenne pepper"": 1, ""salt"": 5, ""pepper"": 2, ""oil"": 30}}","{'crab_cakes': {'crab': 500, 'salt': 5, 'egg': 1, 'mustard': 10, 'greek yogurt': 120, 'cayenne pepper': 1, 'pepper': 2, 'oil': 30}}",669.0,"[0.0512914798206278, 0.007632286995515694, 0.15307922272047833, 0.7879970104633782]","{'crab_cakes': {'cal': 758.6500000000001, 'fat': 0.0512914798206278, 'carb': 0.007632286995515694, 'protein': 0.15307922272047833, 'other': 0.7879970104633782}}","['egg', 'cayenne pepper']"
crab_cakes/48_mini_crab_cakes_hostedLargeUrl.jpg,241,48_mini_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"cheese,cheese,egg,lemon,chives,salt,cayenne pepper,crab,bread,butter","{""crab_cakes"": {""cheese"": 200, ""egg"": 1, ""lemon"": 15, ""chives"": 30, ""salt"": 5, ""cayenne pepper"": 2, ""crab"": 500, ""bread"": 150, ""butter"": 113}}","{'crab_cakes': {'cheese': 200, 'egg': 1, 'lemon': 15, 'chives': 30, 'salt': 5, 'cayenne pepper': 2, 'crab': 500, 'bread': 150, 'butter': 113}}",1016.0,"[0.16473917322834647, 0.06644980314960629, 0.1587785433070866, 0.6100324803149606]","{'crab_cakes': {'cal': 2431.66, 'fat': 0.16473917322834647, 'carb': 0.06644980314960629, 'protein': 0.1587785433070866, 'other': 0.6100324803149606}}","['egg', 'chives', 'cayenne pepper']"
crab_cakes/34_crab_cakes_hostedLargeUrl.jpg,227,34_crab_cakes_hostedLargeUrl.jpg,crab_cakes,"bread,onion,dill,fat,black pepper,egg,crab,oil,spray","{""crab_cakes"": {""bread"": 200,""onion"": 100,""dill"": 10,""fat"": 50,""black pepper"": 5, ""egg"": 100, ""crab"": 500, ""oil"": 20, ""spray"": 10}}","{'crab_cakes': {'bread': 200, 'onion': 100, 'dill': 10, 'fat': 50, 'black pepper': 5, 'egg': 100, 'crab': 500, 'oil': 20, 'spray': 10}}",995.0,"[0.032060301507537685, 0.0850251256281407, 0.11758793969849246, 0.7653266331658292]","{'crab_cakes': {'cal': 1123.08, 'fat': 0.032060301507537685, 'carb': 0.0850251256281407, 'protein': 0.11758793969849246, 'other': 0.7653266331658292}}","['onion', 'dill', 'fat', 'black pepper', 'egg', 'spray']"
carrot_cake/44_the_ultimate_carrot_cake_hostedLargeUrl.jpg,287,44_the_ultimate_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"flour,baking,salt,cinnamon,egg,sugar,oil,butter,vanilla,carrot,apple,coconut,pecan,butter,corn syrup,vanilla,cheese,sugar","{""carrot_cake"": {""flour"": 180, ""baking"": 1, ""salt"": 2, ""cinnamon"": 2.60, ""egg"": 3, ""sugar"": 150, ""oil"": 120, ""butter"": 113, ""vanilla"": 5, ""carrot"": 450, ""apple"": 340, ""coconut"": 100, ""pecan"": 100, ""butter"": 113, ""corn syrup"": 120, ""vanilla"": 5, ""cheese"": 226, ""sugar"": 150}}","{'carrot_cake': {'flour': 180, 'baking': 1, 'salt': 2, 'cinnamon': 2.6, 'egg': 3, 'sugar': 150, 'oil': 120, 'butter': 113, 'vanilla': 5, 'carrot': 450, 'apple': 340, 'coconut': 100, 'pecan': 100, 'corn syrup': 120, 'cheese': 226}}",1912.6,"[0.15135940604412843, 0.19996392345498276, 0.04226393391195232, 0.6064127365889365]","{'carrot_cake': {'cal': 4381.09, 'fat': 0.15135940604412843, 'carb': 0.19996392345498276, 'protein': 0.04226393391195232, 'other': 0.6064127365889365}}","['baking', 'cinnamon', 'egg', 'vanilla', 'coconut', 'pecan', 'corn syrup']"
carrot_cake/40_carrot_cakes_hostedLargeUrl.jpg,283,40_carrot_cakes_hostedLargeUrl.jpg,carrot_cake,"cake,carrot,nut,sugar,cinnamon,cheese,sugar","{""carrot_cake"": {""cake"": 1, ""carrot"": 120, ""nut"": 50, ""sugar"": 150, ""cinnamon"": 2.60, ""cheese"": 200, ""sugar"": 150}}","{'carrot_cake': {'cake': 1, 'carrot': 120, 'nut': 50, 'sugar': 150, 'cinnamon': 2.6, 'cheese': 200}}",523.6,"[0.12650878533231472, 0.3143621084797555, 0.0975553857906799, 0.46157372039724986]","{'carrot_cake': {'cal': 1435.1999999999998, 'fat': 0.12650878533231472, 'carb': 0.3143621084797555, 'protein': 0.0975553857906799, 'other': 0.46157372039724986}}","['cake', 'nut', 'cinnamon']"
carrot_cake/36_ultimate_carrot_cake_hostedLargeUrl.jpg,279,36_ultimate_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"nonstick spray,carrot,flour,baking,salt,cinnamon,nut,allspice,cloves,nut,egg,sugar,brown sugar,oil,butter,cheese,sugar,vanilla,nut","{""carrot_cake"": {""nonstick spray"": 1,""carrot"": 454,""flour"": 180,""baking"": 1,""salt"": 2.5,""cinnamon"": 2.6,""nut"": 120,""allspice"": 1,""cloves"": 1,""egg"": 3,""sugar"": 150,""brown sugar"": 150,""oil"": 113,""butter"": 113,""cheese"": 113,""vanilla"": 5,""nut"": 120}}","{'carrot_cake': {'nonstick spray': 1, 'carrot': 454, 'flour': 180, 'baking': 1, 'salt': 2.5, 'cinnamon': 2.6, 'nut': 120, 'allspice': 1, 'cloves': 1, 'egg': 3, 'sugar': 150, 'brown sugar': 150, 'oil': 113, 'butter': 113, 'cheese': 113, 'vanilla': 5}}",1410.1,"[0.1734118147649103, 0.34095596057017236, 0.03669952485639317, 0.4489326998085241]","{'carrot_cake': {'cal': 4259.622, 'fat': 0.1734118147649103, 'carb': 0.34095596057017236, 'protein': 0.03669952485639317, 'other': 0.4489326998085241}}","['nonstick spray', 'baking', 'cinnamon', 'nut', 'allspice', 'cloves', 'egg', 'vanilla']"
carrot_cake/20_carrot_cake_hostedLargeUrl.jpg,263,20_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"carrot,flour,salt,baking,baking,cinnamon,sugar,oil,milk,egg,vanilla,coconut,cheese,sugar,butter,eel","{""carrot_cake"": {""carrot"": 300, ""flour"": 180, ""salt"": 2.5, ""baking powder"": 5, ""baking soda"": 3, ""cinnamon"": 2.60, ""sugar"": 200, ""oil"": 120, ""milk"": 240, ""egg"": 3, ""vanilla extract"": 10, ""coconut flakes"": 50, ""cream cheese"": 200, ""butter"": 113, ""eel"": 200}}","{'carrot_cake': {'carrot': 300, 'flour': 180, 'salt': 2.5, 'baking powder': 5, 'baking soda': 3, 'cinnamon': 2.6, 'sugar': 200, 'oil': 120, 'milk': 240, 'egg': 3, 'vanilla extract': 10, 'coconut flakes': 50, 'cream cheese': 200, 'butter': 113, 'eel': 200}}",1629.1,"[0.19427291142348538, 0.2393425817936284, 0.05571419802344854, 0.5106703087594378]","{'carrot_cake': {'cal': 4722.67, 'fat': 0.19427291142348538, 'carb': 0.2393425817936284, 'protein': 0.05571419802344854, 'other': 0.5106703087594378}}","['baking powder', 'baking soda', 'cinnamon', 'egg', 'vanilla extract', 'coconut flakes']"
carrot_cake/23_homemade_carrot_cake_hostedLargeUrl.jpg,266,23_homemade_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"egg,oil,sugar,brown sugar,vanilla,flour,baking,baking,cinnamon,salt,nut,carrot,apple,pecan,butter,cheese,sugar","{""carrot_cake"": {""egg"": 2,""oil"": 120,""sugar"": 200,""brown sugar"": 150,""vanilla"": 5,""flour"": 240,""baking"": 15,""cinnamon"": 2.50,""salt"": 5,""nut"": 50,""carrot"": 350,""apple"": 200,""pecan"": 100,""butter"": 120,""cheese"": 100,""sugar"": 50}}","{'carrot_cake': {'egg': 2, 'oil': 120, 'sugar': 50, 'brown sugar': 150, 'vanilla': 5, 'flour': 240, 'baking': 15, 'cinnamon': 2.5, 'salt': 5, 'nut': 50, 'carrot': 350, 'apple': 200, 'pecan': 100, 'butter': 120, 'cheese': 100}}",1509.5,"[0.1680688969857569, 0.2940178867174561, 0.03599867505796621, 0.5019145412388208]","{'carrot_cake': {'cal': 4211.42, 'fat': 0.1680688969857569, 'carb': 0.2940178867174561, 'protein': 0.03599867505796621, 'other': 0.5019145412388208}}","['egg', 'vanilla', 'baking', 'cinnamon', 'nut', 'pecan']"
carrot_cake/38_moist_carrot_cake_hostedLargeUrl.jpg,281,38_moist_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"flour,baking,baking,salt,cinnamon,egg,oil,sugar,carrot,apple,nut,coconut","{""carrot_cake"": {""flour"": 180,""baking"": 5.60,""salt"": 0.50,""cinnamon"": 2.60,""egg"": 3,""oil"": 120,""sugar"": 150,""carrot"": 350,""apple"": 170,""nut"": 50,""coconut"": 60}}","{'carrot_cake': {'flour': 180, 'baking': 5.6, 'salt': 0.5, 'cinnamon': 2.6, 'egg': 3, 'oil': 120, 'sugar': 150, 'carrot': 350, 'apple': 170, 'nut': 50, 'coconut': 60}}",1091.7,"[0.11252175506091416, 0.3165704863973619, 0.020170376477054136, 0.5507373820646697]","{'carrot_cake': {'cal': 2532.96, 'fat': 0.11252175506091416, 'carb': 0.3165704863973619, 'protein': 0.020170376477054136, 'other': 0.5507373820646697}}","['baking', 'cinnamon', 'egg', 'nut', 'coconut']"
carrot_cake/21_slow_cooker_carrot_cake_hostedLargeUrl.jpg,264,21_slow_cooker_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"apple,carrot,raisins,brown sugar,egg,oil,water,vanilla essence,flour,baking,cinnamon,baking,salt,nut,whipping,sugar,cocoa,nut","{""carrot_cake"": {""apple"": 1,""carrot"": 100,""raisins"": 50,""brown sugar"": 100,""egg"": 2,""oil"": 100,""water"": 50,""vanilla essence"": 5,""flour"": 200,""baking powder"": 10,""cinnamon"": 3,""salt"": 2,""nut"": 50,""whipping cream"": 200,""sugar"": 100,""cocoa"": 20,""nuts"": 50}}","{'carrot_cake': {'apple': 1, 'carrot': 100, 'raisins': 50, 'brown sugar': 100, 'egg': 2, 'oil': 100, 'water': 50, 'vanilla essence': 5, 'flour': 200, 'baking powder': 10, 'cinnamon': 3, 'salt': 2, 'nut': 50, 'whipping cream': 200, 'sugar': 100, 'cocoa': 20, 'nuts': 50}}",1043.0,"[0.12670373921380632, 0.40421860019175454, 0.03539117929050815, 0.43368648130393095]","{'carrot_cake': {'cal': 2921.8599999999997, 'fat': 0.12670373921380632, 'carb': 0.40421860019175454, 'protein': 0.03539117929050815, 'other': 0.43368648130393095}}","['egg', 'vanilla essence', 'baking powder', 'cinnamon', 'nut', 'whipping cream']"
carrot_cake/37_carrot_cake_hostedLargeUrl.jpg,280,37_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"flour,baking,baking,salt,cinnamon,sugar,nut,oil,egg,carrot,apple,coconut,icing,cheese,butter,vanilla","{""carrot_cake"": {""flour"": 180,""baking powder"": 5,""baking soda"": 5,""salt"": 1, ""cinnamon"": 2.60,""sugar"": 150,""nut"": 50,""oil"": 120,""egg"": 2,""carrot"": 350,""apple"": 170,""coconut"": 50,""icing sugar"": 150,""cream cheese"": 225,""butter"": 113,""vanilla extract"": 5}}","{'carrot_cake': {'flour': 180, 'baking powder': 5, 'baking soda': 5, 'salt': 1, 'cinnamon': 2.6, 'sugar': 150, 'nut': 50, 'oil': 120, 'egg': 2, 'carrot': 350, 'apple': 170, 'coconut': 50, 'icing sugar': 150, 'cream cheese': 225, 'butter': 113, 'vanilla extract': 5}}",1578.6,"[0.1842582034714304, 0.22683897124033958, 0.023358672241226407, 0.5655441530470036]","{'carrot_cake': {'cal': 4130.67, 'fat': 0.1842582034714304, 'carb': 0.22683897124033958, 'protein': 0.023358672241226407, 'other': 0.5655441530470036}}","['baking powder', 'baking soda', 'cinnamon', 'nut', 'egg', 'coconut', 'icing sugar', 'vanilla extract']"
carrot_cake/39_carrot_walnut_cake_hostedLargeUrl.jpg,282,39_carrot_walnut_cake_hostedLargeUrl.jpg,carrot_cake,"egg,corn oil,brown sugar,vanilla,baking,baking,cinnamon,salt,flour,carrot,nut,sugar","{""carrot_cake"": {""egg"": 2, ""corn oil"": 120, ""brown sugar"": 100, ""vanilla"": 1, ""baking"": 15, ""cinnamon"": 2.60, ""salt"": 3, ""flour"": 180, ""carrot"": 200, ""nut"": 100, ""sugar"": 150}}","{'carrot_cake': {'egg': 2, 'corn oil': 120, 'brown sugar': 100, 'vanilla': 1, 'baking': 15, 'cinnamon': 2.6, 'salt': 3, 'flour': 180, 'carrot': 200, 'nut': 100, 'sugar': 150}}",873.6,"[0.0025183150183150185, 0.4633699633699634, 0.023191391941391942, 0.5109203296703297]","{'carrot_cake': {'cal': 1699.38, 'fat': 0.0025183150183150185, 'carb': 0.4633699633699634, 'protein': 0.023191391941391942, 'other': 0.5109203296703297}}","['egg', 'corn oil', 'vanilla', 'baking', 'cinnamon', 'nut']"
carrot_cake/11_pineapple_pecan_carrot_cake_with_vanilla_buttercream_frosting_hostedLargeUrl.jpg,254,11_pineapple_pecan_carrot_cake_with_vanilla_buttercream_frosting_hostedLargeUrl.jpg,carrot_cake,"flour,baking,baking,cinnamon,nut,salt,sugar,oil,egg,vanilla,carrot,apple,pecan,water,egg,tartar,butter","{""carrot_cake"": {""flour"": 180, ""baking"": 7, ""cinnamon"": 2.60, ""nut"": 1, ""salt"": 2, ""sugar"": 150, ""oil"": 113, ""egg"": 2, ""vanilla"": 2, ""carrot"": 680, ""apple"": 680, ""pecan"": 113, ""water"": 60, ""tartar"": 2, ""butter"": 113}}","{'carrot_cake': {'flour': 180, 'baking': 7, 'cinnamon': 2.6, 'nut': 1, 'salt': 2, 'sugar': 150, 'oil': 113, 'egg': 2, 'vanilla': 2, 'carrot': 680, 'apple': 680, 'pecan': 113, 'water': 60, 'tartar': 2, 'butter': 113}}",2107.6,"[0.09918865059783641, 0.21356661605617766, 0.013011956728031883, 0.6742327766179541]","{'carrot_cake': {'cal': 3681.6220000000003, 'fat': 0.09918865059783641, 'carb': 0.21356661605617766, 'protein': 0.013011956728031883, 'other': 0.6742327766179541}}","['baking', 'cinnamon', 'nut', 'egg', 'vanilla', 'pecan', 'tartar']"
carrot_cake/5_homemade_carrot_cake_hostedLargeUrl.jpg,248,5_homemade_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"butter,sugar,brown sugar,oil,egg,vanilla,flour,baking,salt,cinnamon,nut,carrot,apple,pecan,cheese,butter,sugar","{""apple_pie"": {""sugar"": 150,""nutmeg"": 0.50,""milk"": 240,""butter"": 113,""flour"": 180, ""pastry"": 1, ""cinnamon"": 2.60,""apples"": 680,""lemon"": 15}}","{'apple_pie': {'sugar': 150, 'nutmeg': 0.5, 'milk': 240, 'butter': 113, 'flour': 180, 'pastry': 1, 'cinnamon': 2.6, 'apples': 680, 'lemon': 15}}",1382.1,"[0.07085956153679185, 0.2172512842775487, 0.020135301353013533, 0.6917538528326459]","{'apple_pie': {'cal': 2174.34, 'fat': 0.07085956153679185, 'carb': 0.2172512842775487, 'protein': 0.020135301353013533, 'other': 0.6917538528326459}}","['nutmeg', 'pastry', 'cinnamon', 'apples']"
carrot_cake/4_carrot_cake_hostedLargeUrl.jpg,247,4_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"flour,sugar,baking,cinnamon,salt,carrot,oil,egg,cheese,butter,pecan,vanilla","{""apple_pie"": {""sugar"": 150,""nutmeg"": 0.50,""milk"": 240,""butter"": 113,""flour"": 180, ""pastry"": 1, ""cinnamon"": 2.60,""apples"": 680,""lemon"": 15}}","{'apple_pie': {'sugar': 150, 'nutmeg': 0.5, 'milk': 240, 'butter': 113, 'flour': 180, 'pastry': 1, 'cinnamon': 2.6, 'apples': 680, 'lemon': 15}}",1382.1,"[0.07085956153679185, 0.2172512842775487, 0.020135301353013533, 0.6917538528326459]","{'apple_pie': {'cal': 2174.34, 'fat': 0.07085956153679185, 'carb': 0.2172512842775487, 'protein': 0.020135301353013533, 'other': 0.6917538528326459}}","['nutmeg', 'pastry', 'cinnamon', 'apples']"
carrot_cake/30_simple_carrot_cake_hostedLargeUrl.jpg,273,30_simple_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"sugar,butter,egg,cinnamon,baking,vanilla essence,salt,flour,carrot","{""carrot_cake"": {""sugar"": 150, ""butter"": 113, ""egg"": 2, ""cinnamon"": 2, ""baking"": 2, ""vanilla essence"": 10, ""salt"": 2, ""flour"": 180, ""carrot"": 680}}","{'carrot_cake': {'sugar': 150, 'butter': 113, 'egg': 2, 'cinnamon': 2, 'baking': 2, 'vanilla essence': 10, 'salt': 2, 'flour': 180, 'carrot': 680}}",1141.0,"[0.082988606485539, 0.3110543382997371, 0.02224715162138475, 0.5837099035933391]","{'carrot_cake': {'cal': 2326.3900000000003, 'fat': 0.082988606485539, 'carb': 0.3110543382997371, 'protein': 0.02224715162138475, 'other': 0.5837099035933391}}","['egg', 'cinnamon', 'baking', 'vanilla essence']"
carrot_cake/29_moist_carrot_cake_hostedLargeUrl.jpg,272,29_moist_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"flour,baking,baking,salt,cinnamon,egg,oil,sugar,carrot,apple,nut,coconut","{  ""carrot_cake"": {    ""flour"": 180,    ""baking"": 3,    ""salt"": 2,    ""cinnamon"": 2.60,    ""egg"": 2,    ""oil"": 240,    ""sugar"": 150,    ""carrot"": 680,    ""apple"": 1,    ""nut"": 20,    ""coconut"": 50  }}","{'carrot_cake': {'flour': 180, 'baking': 3, 'salt': 2, 'cinnamon': 2.6, 'egg': 2, 'oil': 240, 'sugar': 150, 'carrot': 680, 'apple': 1, 'nut': 20, 'coconut': 50}}",1330.6,"[0.18274612956560954, 0.266751841274613, 0.018399969938373666, 0.5321020592214039]","{'carrot_cake': {'cal': 3644.0600000000004, 'fat': 0.18274612956560954, 'carb': 0.266751841274613, 'protein': 0.018399969938373666, 'other': 0.5321020592214039}}","['baking', 'cinnamon', 'egg', 'nut', 'coconut']"
carrot_cake/24_carrot_cake_hostedLargeUrl.jpg,267,24_carrot_cake_hostedLargeUrl.jpg,carrot_cake,"flour,baking,salt,cinnamon,sugar,oil,egg,carrot,nut,raisins,gin,butter,cheese,sugar,vanilla","{""carrot_cake"": {""flour"": 180,""baking"": 5.30,""salt"": 2.60,""cinnamon"": 2.60,""sugar"": 150,""oil"": 113,""egg"": 1,""carrot"": 680,""nut"": 115,""raisins"": 85,""gin"": 30,""butter"": 113,""cheese"": 113,""sugar"": 150,""vanilla"": 5.30}}","{'carrot_cake': {'flour': 180, 'baking': 5.3, 'salt': 2.6, 'cinnamon': 2.6, 'sugar': 150, 'oil': 113, 'egg': 1, 'carrot': 680, 'nut': 115, 'raisins': 85, 'gin': 30, 'butter': 113, 'cheese': 113, 'vanilla': 5.3}}",1595.8,"[0.153781802230856, 0.26540418598821913, 0.035260684296277725, 0.5455533274846471]","{'carrot_cake': {'cal': 4036.4320000000002, 'fat': 0.153781802230856, 'carb': 0.26540418598821913, 'protein': 0.035260684296277725, 'other': 0.5455533274846471}}","['baking', 'cinnamon', 'egg', 'nut', 'gin', 'vanilla']"
